,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.0,0.0,0.0,10.0
4,0.04,0.041666666666666664,0.04081632653061224,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.14634146341463414,0.1411764705882353,0.1437125748502994,85.0
8,0.0,0.0,0.0,8.0
9,0.05405405405405406,0.04081632653061224,0.046511627906976744,49.0
10,0.0,0.0,0.0,12.0
11,0.21666666666666667,0.2565789473684211,0.23493975903614459,152.0
12,0.058823529411764705,0.05128205128205128,0.0547945205479452,39.0
13,0.14285714285714285,0.047619047619047616,0.07142857142857142,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0625,0.08333333333333333,0.07142857142857144,12.0
19,0.0,0.0,0.0,16.0
20,0.0,0.0,0.0,19.0
21,0.0,0.0,0.0,6.0
22,0.0625,0.06666666666666667,0.06451612903225808,15.0
23,0.038461538461538464,0.07692307692307693,0.05128205128205129,13.0
24,0.1111111111111111,0.09090909090909091,0.09999999999999999,11.0
25,0.05,0.041666666666666664,0.04545454545454545,24.0
26,0.0,0.0,0.0,6.0
27,0.07142857142857142,0.09090909090909091,0.08,11.0
28,0.0,0.0,0.0,9.0
29,0.0,0.0,0.0,10.0
30,0.07692307692307693,0.07692307692307693,0.07692307692307693,13.0
31,0.0,0.0,0.0,3.0
32,0.1111111111111111,0.1111111111111111,0.1111111111111111,9.0
33,0.09090909090909091,0.07692307692307693,0.08333333333333334,13.0
34,0.0,0.0,0.0,4.0
35,0.09090909090909091,0.06666666666666667,0.07692307692307691,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.08,0.09302325581395349,0.08602150537634408,43.0
40,0.0,0.0,0.0,14.0
41,0.05555555555555555,0.05,0.052631578947368425,20.0
accuracy,0.08856088560885608,0.08856088560885608,0.08856088560885608,0.08856088560885608
macro avg,0.03714647625746211,0.03581415768811535,0.03551972285981635,813.0
weighted avg,0.08458441105016835,0.08856088560885608,0.08532995878084623,813.0
