,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.0,0.0,0.0,10.0
4,0.02564102564102564,0.041666666666666664,0.031746031746031744,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.16666666666666666,0.1411764705882353,0.15286624203821655,85.0
8,0.0,0.0,0.0,8.0
9,0.09090909090909091,0.04081632653061224,0.05633802816901408,49.0
10,0.0,0.0,0.0,12.0
11,0.1781818181818182,0.3223684210526316,0.2295081967213115,152.0
12,0.11538461538461539,0.07692307692307693,0.0923076923076923,39.0
13,0.0,0.0,0.0,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.07692307692307693,0.0625,0.06896551724137931,16.0
20,0.0,0.0,0.0,19.0
21,0.0,0.0,0.0,6.0
22,0.1,0.06666666666666667,0.08,15.0
23,0.0,0.0,0.0,13.0
24,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,24.0
26,0.0,0.0,0.0,6.0
27,0.08333333333333333,0.09090909090909091,0.08695652173913043,11.0
28,0.0,0.0,0.0,9.0
29,0.0,0.0,0.0,10.0
30,0.0,0.0,0.0,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.0,0.0,0.0,13.0
34,0.0,0.0,0.0,4.0
35,0.0,0.0,0.0,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.0847457627118644,0.11627906976744186,0.09803921568627452,43.0
40,0.0,0.0,0.0,14.0
41,0.1111111111111111,0.05,0.06896551724137932,20.0
accuracy,0.09348093480934809,0.09348093480934809,0.09348093480934809,0.09348093480934809
macro avg,0.024592773830061965,0.024031090216771956,0.022992689592629283,813.0
weighted avg,0.07421151170541376,0.09348093480934809,0.07854404827970984,813.0
