,precision,recall,f1-score,support
0,0.15789473684210525,0.25,0.1935483870967742,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.06666666666666667,0.1,0.08,10.0
4,0.05714285714285714,0.08333333333333333,0.06779661016949153,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.06818181818181818,0.07058823529411765,0.06936416184971098,85.0
8,0.0,0.0,0.0,8.0
9,0.06060606060606061,0.04081632653061224,0.04878048780487805,49.0
10,0.0,0.0,0.0,12.0
11,0.21226415094339623,0.29605263157894735,0.24725274725274726,152.0
12,0.09090909090909091,0.05128205128205128,0.06557377049180327,39.0
13,0.15384615384615385,0.09523809523809523,0.11764705882352941,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.14285714285714285,0.13636363636363635,0.1395348837209302,22.0
17,0.0,0.0,0.0,5.0
18,0.2,0.16666666666666666,0.1818181818181818,12.0
19,0.0,0.0,0.0,16.0
20,0.14814814814814814,0.21052631578947367,0.17391304347826086,19.0
21,0.0,0.0,0.0,6.0
22,0.0,0.0,0.0,15.0
23,0.0,0.0,0.0,13.0
24,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,24.0
26,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
27,0.2,0.18181818181818182,0.1904761904761905,11.0
28,0.1,0.1111111111111111,0.10526315789473685,9.0
29,0.0,0.0,0.0,10.0
30,0.05555555555555555,0.07692307692307693,0.06451612903225808,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.0,0.0,0.0,13.0
34,0.0,0.0,0.0,4.0
35,0.09090909090909091,0.06666666666666667,0.07692307692307691,15.0
36,0.1,0.125,0.11111111111111112,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.05128205128205128,0.046511627906976744,0.04878048780487805,43.0
40,0.0,0.0,0.0,14.0
41,0.14285714285714285,0.05,0.07407407407407408,20.0
accuracy,0.1008610086100861,0.1008610086100861,0.1008610086100861,0.1008610086100861
macro avg,0.05262456613948552,0.05537058626594317,0.052135878408475396,813.0
weighted avg,0.08832819998455142,0.1008610086100861,0.09164244398411751,813.0
