,precision,recall,f1-score,support
0,0.47909090909090907,0.527,0.5019047619047619,1000.0
1,0.7449725776965265,0.815,0.778414517669532,1000.0
2,0.45292887029288703,0.433,0.4427402862985685,1000.0
3,0.48049921996879874,0.308,0.37538086532602066,1000.0
4,0.4462738301559792,0.515,0.47818012999071496,1000.0
5,0.7560975609756098,0.775,0.7654320987654322,1000.0
6,0.32317736670293795,0.297,0.30953621677957266,1000.0
7,0.6243781094527363,0.753,0.6826835902085222,1000.0
8,0.4926590538336052,0.302,0.37445753254804715,1000.0
9,0.49613003095975233,0.641,0.5593368237347295,1000.0
accuracy,0.5366,0.5366,0.5366,0.5366
macro avg,0.5296207529129742,0.5366,0.5268066823225901,10000.0
weighted avg,0.5296207529129743,0.5366,0.5268066823225901,10000.0
