,precision,recall,f1-score,support
0,0.4376470588235294,0.558,0.49054945054945054,1000.0
1,0.7565543071161048,0.808,0.781431334622824,1000.0
2,0.4181152790484904,0.457,0.4366937410415671,1000.0
3,0.5017381228273464,0.433,0.46484165324745036,1000.0
4,0.2634943181818182,0.371,0.3081395348837209,1000.0
5,0.5710029791459782,0.575,0.5729945191828599,1000.0
6,0.3644067796610169,0.043,0.07692307692307691,1000.0
7,0.6107738998482549,0.805,0.6945642795513374,1000.0
8,0.573490813648294,0.437,0.4960272417707151,1000.0
9,0.7159926470588235,0.779,0.746168582375479,1000.0
accuracy,0.5266,0.5266,0.5266,0.5266
macro avg,0.5213216205359656,0.5266000000000001,0.5068333414148481,10000.0
weighted avg,0.5213216205359656,0.5266,0.506833341414848,10000.0
