,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.0,0.0,0.0,10.0
4,0.09090909090909091,0.041666666666666664,0.05714285714285715,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.11235955056179775,0.11764705882352941,0.11494252873563218,85.0
8,0.0,0.0,0.0,8.0
9,0.0,0.0,0.0,49.0
10,0.0,0.0,0.0,12.0
11,0.18932874354561102,0.7236842105263158,0.30013642564802184,152.0
12,0.08333333333333333,0.02564102564102564,0.039215686274509796,39.0
13,0.0,0.0,0.0,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.0,0.0,0.0,16.0
20,0.0,0.0,0.0,19.0
21,0.0,0.0,0.0,6.0
22,0.0,0.0,0.0,15.0
23,0.5,0.07692307692307693,0.13333333333333336,13.0
24,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,24.0
26,0.25,0.16666666666666666,0.2,6.0
27,0.2857142857142857,0.18181818181818182,0.2222222222222222,11.0
28,0.0,0.0,0.0,9.0
29,0.0,0.0,0.0,10.0
30,0.25,0.15384615384615385,0.1904761904761905,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.0,0.0,0.0,13.0
34,0.0,0.0,0.0,4.0
35,0.25,0.3333333333333333,0.28571428571428575,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.09523809523809523,0.09302325581395349,0.09411764705882353,43.0
40,0.0,0.0,0.0,14.0
41,0.0,0.0,0.0,20.0
accuracy,0.16851168511685116,0.16851168511685116,0.16851168511685116,0.16851168511685116
macro avg,0.05016388331671938,0.04557737214425961,0.03898336134775896,813.0
weighted avg,0.08117889819999889,0.16851168511685116,0.09160938910255162,813.0
