,precision,recall,f1-score,support
0,0.07692307692307693,0.08333333333333333,0.08,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.1111111111111111,0.1,0.10526315789473685,10.0
4,0.043478260869565216,0.041666666666666664,0.0425531914893617,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.08536585365853659,0.08235294117647059,0.08383233532934131,85.0
8,0.0,0.0,0.0,8.0
9,0.046511627906976744,0.04081632653061224,0.043478260869565216,49.0
10,0.0,0.0,0.0,12.0
11,0.16847826086956522,0.20394736842105263,0.18452380952380953,152.0
12,0.13043478260869565,0.07692307692307693,0.0967741935483871,39.0
13,0.0625,0.047619047619047616,0.05405405405405405,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.0,0.0,0.0,16.0
20,0.0,0.0,0.0,19.0
21,0.0,0.0,0.0,6.0
22,0.0,0.0,0.0,15.0
23,0.0625,0.07692307692307693,0.06896551724137931,13.0
24,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,24.0
26,0.0,0.0,0.0,6.0
27,0.10526315789473684,0.18181818181818182,0.13333333333333333,11.0
28,0.0,0.0,0.0,9.0
29,0.07142857142857142,0.1,0.08333333333333333,10.0
30,0.08333333333333333,0.07692307692307693,0.08,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.2,0.07692307692307693,0.1111111111111111,13.0
34,0.0,0.0,0.0,4.0
35,0.0,0.0,0.0,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.037037037037037035,0.046511627906976744,0.041237113402061855,43.0
40,0.0,0.0,0.0,14.0
41,0.0,0.0,0.0,20.0
accuracy,0.06765067650676507,0.06765067650676507,0.06765067650676507,0.06765067650676507
macro avg,0.0305801208009811,0.029422804789634507,0.02877284312215416,813.0
weighted avg,0.06467600513461483,0.06765067650676507,0.06482316265228423,813.0
