,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.25,0.2,0.22222222222222224,10.0
3,0.0,0.0,0.0,10.0
4,0.058823529411764705,0.041666666666666664,0.048780487804878044,24.0
5,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0
6,0.0,0.0,0.0,10.0
7,0.175,0.16470588235294117,0.16969696969696968,85.0
8,0.0,0.0,0.0,8.0
9,0.0,0.0,0.0,49.0
10,0.2,0.08333333333333333,0.11764705882352941,12.0
11,0.2556818181818182,0.29605263157894735,0.274390243902439,152.0
12,0.05555555555555555,0.05128205128205128,0.05333333333333333,39.0
13,0.06666666666666667,0.047619047619047616,0.05555555555555555,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.08695652173913043,0.125,0.10256410256410256,16.0
20,0.047619047619047616,0.05263157894736842,0.05,19.0
21,0.0,0.0,0.0,6.0
22,0.0,0.0,0.0,15.0
23,0.0,0.0,0.0,13.0
24,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,24.0
26,0.0,0.0,0.0,6.0
27,0.09090909090909091,0.09090909090909091,0.09090909090909091,11.0
28,0.0,0.0,0.0,9.0
29,0.0,0.0,0.0,10.0
30,0.0,0.0,0.0,13.0
31,0.0,0.0,0.0,3.0
32,0.2,0.1111111111111111,0.14285714285714285,9.0
33,0.2,0.07692307692307693,0.1111111111111111,13.0
34,0.0,0.0,0.0,4.0
35,0.08,0.13333333333333333,0.1,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.06666666666666667,0.08333333333333333,0.07407407407407407,12.0
39,0.0392156862745098,0.046511627906976744,0.0425531914893617,43.0
40,0.0,0.0,0.0,14.0
41,0.0,0.0,0.0,20.0
accuracy,0.0959409594095941,0.0959409594095941,0.0959409594095941,0.0959409594095941
macro avg,0.04799885061622365,0.04160166447986716,0.04282266017145127,813.0
weighted avg,0.0934802072553226,0.0959409594095941,0.09313998191096837,813.0
