,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.0,0.0,0.0,10.0
4,0.19047619047619047,0.16666666666666666,0.17777777777777778,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.16666666666666666,0.2235294117647059,0.19095477386934673,85.0
8,0.0,0.0,0.0,8.0
9,0.04,0.04081632653061224,0.0404040404040404,49.0
10,0.3333333333333333,0.08333333333333333,0.13333333333333333,12.0
11,0.21587301587301588,0.4473684210526316,0.29122055674518205,152.0
12,0.10256410256410256,0.10256410256410256,0.10256410256410256,39.0
13,0.0,0.0,0.0,21.0
14,0.0,0.0,0.0,5.0
15,0.0,0.0,0.0,15.0
16,0.045454545454545456,0.045454545454545456,0.045454545454545456,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.18181818181818182,0.125,0.14814814814814814,16.0
20,0.0,0.0,0.0,19.0
21,0.0,0.0,0.0,6.0
22,0.0,0.0,0.0,15.0
23,0.0,0.0,0.0,13.0
24,0.0,0.0,0.0,11.0
25,0.058823529411764705,0.041666666666666664,0.048780487804878044,24.0
26,0.16666666666666666,0.16666666666666666,0.16666666666666666,6.0
27,0.0,0.0,0.0,11.0
28,0.0,0.0,0.0,9.0
29,0.14285714285714285,0.2,0.16666666666666666,10.0
30,0.3333333333333333,0.07692307692307693,0.125,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.0,0.0,0.0,13.0
34,0.0,0.0,0.0,4.0
35,0.25,0.2,0.22222222222222224,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.05970149253731343,0.09302325581395349,0.07272727272727272,43.0
40,0.0,0.0,0.0,14.0
41,0.0,0.0,0.0,20.0
accuracy,0.13899138991389914,0.13899138991389914,0.13899138991389914,0.13899138991389914
macro avg,0.05446590954743469,0.04792886841516575,0.045998109390099594,813.0
weighted avg,0.09829116630599773,0.13899138991389914,0.10779399736234557,813.0
