,precision,recall,f1-score,support
0,0.0,0.0,0.0,12.0
1,0.0,0.0,0.0,14.0
2,0.0,0.0,0.0,10.0
3,0.0,0.0,0.0,10.0
4,0.07142857142857142,0.08333333333333333,0.07692307692307691,24.0
5,0.0,0.0,0.0,7.0
6,0.0,0.0,0.0,10.0
7,0.14893617021276595,0.16470588235294117,0.1564245810055866,85.0
8,0.07142857142857142,0.125,0.09090909090909091,8.0
9,0.0,0.0,0.0,49.0
10,0.0,0.0,0.0,12.0
11,0.22110552763819097,0.2894736842105263,0.25071225071225073,152.0
12,0.08695652173913043,0.10256410256410256,0.09411764705882353,39.0
13,0.0,0.0,0.0,21.0
14,0.0,0.0,0.0,5.0
15,0.1111111111111111,0.06666666666666667,0.08333333333333334,15.0
16,0.0,0.0,0.0,22.0
17,0.0,0.0,0.0,5.0
18,0.0,0.0,0.0,12.0
19,0.043478260869565216,0.0625,0.05128205128205128,16.0
20,0.05555555555555555,0.05263157894736842,0.05405405405405406,19.0
21,0.0,0.0,0.0,6.0
22,0.1,0.06666666666666667,0.08,15.0
23,0.0,0.0,0.0,13.0
24,0.16666666666666666,0.09090909090909091,0.11764705882352942,11.0
25,0.0,0.0,0.0,24.0
26,0.0,0.0,0.0,6.0
27,0.0,0.0,0.0,11.0
28,0.0,0.0,0.0,9.0
29,0.0,0.0,0.0,10.0
30,0.07692307692307693,0.07692307692307693,0.07692307692307693,13.0
31,0.0,0.0,0.0,3.0
32,0.0,0.0,0.0,9.0
33,0.0,0.0,0.0,13.0
34,0.0,0.0,0.0,4.0
35,0.09523809523809523,0.13333333333333333,0.1111111111111111,15.0
36,0.0,0.0,0.0,8.0
37,0.0,0.0,0.0,7.0
38,0.0,0.0,0.0,12.0
39,0.05263157894736842,0.06976744186046512,0.06,43.0
40,0.0,0.0,0.0,14.0
41,0.0,0.0,0.0,20.0
accuracy,0.09348093480934809,0.09348093480934809,0.09348093480934809,0.09348093480934809
macro avg,0.030987135899015937,0.03296368708970408,0.03103422219371392,813.0
weighted avg,0.0779674912120632,0.09348093480934809,0.08423947166509593,813.0
